User;Activity;realtime;ElapsedRealTime;ElapsedRealTimeFromStart;DateTime;Sample Number;ACC X (g);ACC Y (g);ACC Z (g);GYRO X (dps);GYRO Y (dps);GYRO Z (dps);MAGN X (mGs);MAGN Y (mGs);MAGN Z (mGs);ROLL (°);PITCH (°);YAW (°);PRESSURE (Pa);ADHERENCE (on/off);BLUE BAD (?);BLUE GOOD (?);Y (?);X (?);HUMIDITY (%);TEMP (°C);UV A (W/m^2);UV B (W/m^2);UserRealmObject Feedback Tags
2;1;4456;5025;224;;64273979;0.102;-0.989;0.062;0.2;9.2;5.6;-932.5;215;-208.5;-3.3;-5.9;74;102008;0;1;1;18;20;24.32;40.98;0.0635;0.002556;
2;1;4457;5026;224;;64273980;0.101;-0.992;0.063;-0.2;9;6.4;-929.5;209;-211.5;-3.3;-5.7;74.3;102008;0;1;1;18;20;24.32;40.98;0.0635;0.002556;
2;1;4458;5027;224;;64273980;0.11;-1.007;0.061;-0.6;9.7;6.5;-929.5;219.5;-211.5;-3.3;-5.6;74.6;102008;0;1;1;18;20;24.32;40.98;0.0635;0.002556;
2;1;4459;5028;224;;64273981;0.107;-1.007;0.057;-0.7;11.5;6.3;-929.5;216.5;-213;-3.3;-5.5;74.9;102008;0;1;1;18;20;24.32;40.98;0.0635;0.002556;
2;1;4460;5029;224;;64273981;0.09;-1.002;0.053;-0.8;14.2;6.8;-925;222.5;-202.5;-3.3;-5.3;75.2;102008;0;1;1;18;20;24.32;40.98;0.0635;0.002556;
2;1;4461;5030;224;;64273982;0.076;-0.984;0.051;-2.8;15.5;8.2;-929.5;221;-210;-3.2;-5.2;75.5;102006;0;1;1;18;20;24.32;40.98;0;0.003408;
2;1;4462;5031;224;;64273982;0.066;-1.015;0.05;-4.6;16;9.6;-925;216.5;-202.5;-3.1;-5;75.9;102006;0;1;1;18;20;24.32;40.98;0;0.003408;
2;1;4463;5032;224;;64273983;0.061;-1.031;0.049;-4.4;16;8.7;-928;218;-202.5;-3.1;-4.8;76.2;102006;0;1;1;18;20;24.32;40.98;0;0.003408;
2;1;4464;5033;224;;64273983;0.06;-1.026;0.045;-3.3;15.6;5.9;-929.5;221;-202.5;-3;-4.6;76.6;102006;0;1;1;18;20;24.32;40.98;0;0.003408;
2;1;4465;5034;224;;64273984;0.06;-1.012;0.039;-1.9;14.7;1.1;-919;221;-196.5;-2.9;-4.5;77;102008;0;1;1;18;19;24.36;40.98;0;0.003408;
2;1;4466;5035;224;;64273984;0.063;-1.016;0.038;-1.6;14.5;0;-920.5;221;-196.5;-2.9;-4.3;76.7;102008;0;1;1;18;19;24.36;40.98;0;0.003408;
2;1;4467;5036;224;;64273985;0.072;-1.022;0.037;0.5;15.3;-1.7;-923.5;219.5;-192;-2.9;-4.2;77.1;102008;0;1;1;18;19;24.36;40.98;0;0.003408;
2;1;4468;5037;224;;64273985;0.075;-1.007;0.035;2.1;16.3;-1.4;-916;216.5;-187.5;-2.9;-4.2;77.5;102008;0;1;1;18;19;24.36;40.98;0;0.003408;
2;1;4469;5038;224;;64273986;0.083;-1.004;0.036;2.6;17.6;-0.7;-910;215;-184.5;-3;-4.1;77.2;102008;0;1;1;18;19;24.36;40.98;0;0.003408;
2;1;4470;5039;224;;64273986;0.093;-1.004;0.035;2.9;19.4;0.1;-910;221;-181.5;-3;-3.9;77.1;102008;0;1;1;18;19;24.36;40.98;0;0.003408;
2;1;4471;5040;225;;64274280;0.095;-0.993;0.038;3.5;21.8;1.6;-917.5;219.5;-184.5;-3.1;-3.8;76.8;102008;0;1;1;18;19;24.36;40.98;0.127;0.002556;
2;1;4472;5041;225;;64274280;0.091;-0.984;0.042;3.4;24.4;3.9;-911.5;215;-189;-3;-3.9;77.4;102008;0;1;1;18;19;24.36;40.98;0.127;0.002556;
2;1;4473;5042;225;;64274281;0.082;-0.98;0.044;2.7;26.8;6.3;-907;216.5;-186;-3.1;-3.8;77.8;102008;0;1;1;18;19;24.36;40.98;0.127;0.002556;
2;1;4474;5043;225;;64274282;0.078;-0.982;0.048;2.1;28.5;8.4;-913;218;-181.5;-3.2;-3.5;77.8;102008;0;1;1;18;19;24.36;40.98;0.127;0.002556;
2;1;4475;5044;225;;64274282;0.073;-0.992;0.055;1.8;31;9.7;-911.5;222.5;-177;-3.3;-3.2;78;102008;0;1;1;18;19;24.36;40.98;0.127;0.002556;
2;1;4476;5045;225;;64274283;0.067;-0.992;0.055;1.7;31.6;9.8;-899.5;216.5;-178.5;-3.4;-3;78;102004;0;1;1;18;19;24.36;40.98;0;0.00426;
2;1;4477;5046;225;;64274283;0.054;-0.995;0.056;1.3;32.5;10;-902.5;221;-175.5;-3.5;-2.6;78.3;102004;0;1;1;18;19;24.36;40.98;0;0.00426;
2;1;4478;5047;225;;64274284;0.04;-1.001;0.06;1.3;33.4;10.4;-893.5;216.5;-165;-3.6;-2.3;78.5;102004;0;1;1;18;19;24.36;40.98;0;0.00426;
2;1;4479;5048;225;;64274284;0.033;-1.001;0.062;1.8;33.5;10.2;-892;219.5;-166.5;-3.7;-2;78.7;102004;0;1;1;18;19;24.36;40.98;0;0.00426;
2;1;4480;5049;225;;64274285;0.022;-1.003;0.061;2.5;33.4;9.6;-895;219.5;-165;-3.7;-1.7;79.5;102010;0;1;1;18;19;24.36;40.98;0.1905;0.002556;
2;1;4481;5050;225;;64274285;0.013;-0.999;0.058;3;33.1;8.9;-883;225.5;-156;-3.7;-1.5;80.1;102010;0;1;1;18;19;24.36;40.98;0.1905;0.002556;
2;1;4482;5051;225;;64274286;0.01;-1.001;0.055;2.6;32.3;7.9;-883;222.5;-153;-3.8;-1.2;80.9;102010;0;1;1;18;19;24.36;40.98;0.1905;0.002556;
2;1;4483;5052;225;;64274287;0.015;-1.011;0.053;2;31.7;6.6;-877;222.5;-156;-3.8;-1;81.6;102010;0;1;1;18;19;24.36;40.98;0.1905;0.002556;
2;1;4484;5053;225;;64274287;0.013;-1.005;0.049;3;31.4;5.1;-886;225.5;-154.5;-3.8;-0.9;82.3;102010;0;1;1;18;19;24.36;40.98;0.1905;0.002556;
2;1;4485;5054;225;;64274288;0.017;-1.005;0.046;3.5;31.2;3.5;-883;225.5;-156;-3.8;-0.7;83.1;102010;0;1;1;18;19;24.36;40.98;0.1905;0.002556;
2;1;4486;5055;226;;64274608;0.022;-1.012;0.041;3.6;31.1;2.2;-880;221;-141;-3.7;-0.6;83.7;102009;0;1;1;18;19;24.37;41.01;0;0.001704;
2;1;4487;5056;226;;64274609;0.026;-1.031;0.038;3.9;31.4;1.8;-878.5;228.5;-141;-3.7;-0.5;84.5;102009;0;1;1;18;19;24.37;41.01;0;0.001704;
2;1;4488;5057;226;;64274609;0.025;-1.047;0.029;4.5;32.6;2.2;-878.5;221;-136.5;-3.7;-0.5;85.1;102009;0;1;1;18;19;24.37;41.01;0;0.001704;
2;1;4489;5058;226;;64274610;0.022;-1.034;0.029;4.9;33.3;3.2;-875.5;228.5;-136.5;-3.7;-0.4;85.9;102009;0;1;1;18;19;24.37;41.01;0;0.001704;
2;1;4490;5059;226;;64274610;0.022;-1.01;0.033;6;34.2;3.6;-874;224;-130.5;-3.8;-0.3;86.7;102009;0;1;1;18;19;24.37;41.01;0;0.001704;
2;1;4491;5060;226;;64274611;0.028;-1.001;0.039;7.7;35;3.1;-875.5;231.5;-129;-3.8;-0.2;87.3;102011;0;1;1;16;17;24.37;41.01;0.127;0.002556;
2;1;4492;5061;226;;64274611;0.019;-1.007;0.041;8;35.5;2.4;-872.5;225.5;-127.5;-3.9;-0.1;88.2;102011;0;1;1;16;17;24.37;41.01;0.127;0.002556;
2;1;4493;5062;226;;64274612;0.013;-1.014;0.045;7.4;35.2;3;-869.5;230;-126;-3.8;-0.1;88.9;102011;0;1;1;16;17;24.37;41.01;0.127;0.002556;
2;1;4494;5063;226;;64274612;0.012;-1.015;0.048;6.4;34.5;3.9;-871;228.5;-118.5;-3.8;-0.1;89.6;102011;0;1;1;16;17;24.37;41.01;0.127;0.002556;
2;1;4495;5064;226;;64274613;0.017;-1.013;0.051;6.4;33.4;3.8;-862;224;-118.5;-3.9;0;90.4;102005;0;1;1;16;17;24.37;41.02;0.127;0.002556;
2;1;4496;5065;226;;64274613;0.021;-1.005;0.051;5.9;32.4;3.3;-869.5;236;-114;-3.9;0;91;102005;0;1;1;16;17;24.37;41.02;0.127;0.002556;
2;1;4497;5066;226;;64274614;0.017;-1.014;0.05;4.4;31.3;3.3;-868;234.5;-112.5;-4;0.1;91.9;102005;0;1;1;16;17;24.37;41.02;0.127;0.002556;
2;1;4498;5067;226;;64274614;0.014;-1.011;0.048;2.7;30;4.1;-865;231.5;-106.5;-3.9;0.1;92.5;102005;0;1;1;16;17;24.37;41.02;0.127;0.002556;
2;1;4499;5068;226;;64274615;0.024;-0.998;0.041;1.1;29.1;5.2;-868;224;-114;-3.9;0.2;93.2;102005;0;1;1;16;17;24.37;41.02;0.127;0.002556;
2;1;4500;5069;226;;64274615;0.034;-1.006;0.038;1.6;29;4.8;-859;231.5;-100.5;-3.8;0.2;93.9;102005;0;1;1;16;17;24.37;41.02;0.127;0.002556;
2;1;4501;5070;227;;64274879;0.034;-1.014;0.037;2.5;29.6;3.8;-863.5;231.5;-102;-3.7;0.2;94.4;102008;0;1;1;16;17;24.37;41.02;0.127;0.001704;
2;1;4502;5071;227;;64274880;0.025;-1.001;0.037;3.5;30.1;3.4;-866.5;237.5;-93;-3.6;0.1;95.2;102008;0;1;1;16;17;24.37;41.02;0.127;0.001704;
2;1;4503;5072;227;;64274880;0.015;-0.99;0.038;3.8;30.3;3.2;-863.5;233;-99;-3.5;0.1;95.7;102008;0;1;1;16;17;24.37;41.02;0.127;0.001704;
2;1;4504;5073;227;;64274881;0.015;-0.997;0.038;3.8;29.9;1.9;-859;237.5;-96;-3.5;0.1;96.4;102008;0;1;1;16;17;24.37;41.02;0.127;0.001704;
2;1;4505;5074;227;;64274881;0.02;-1.01;0.043;3.6;29.3;-1;-857.5;237.5;-87;-3.5;0.2;97.1;102008;0;1;1;16;17;24.37;41.02;0.127;0.001704;
2;1;4506;5075;227;;64274882;0.015;-1.021;0.049;2.7;28.4;-4.4;-862;231.5;-85.5;-3.5;0.1;97.7;102007;0;1;1;16;17;24.36;40.98;0.0635;0.001704;
2;1;4507;5076;227;;64274882;0.005;-0.999;0.046;1.4;27.2;-7;-856;230;-82.5;-3.4;0;98.4;102007;0;1;1;16;17;24.36;40.98;0.0635;0.001704;
2;1;4508;5077;227;;64274883;0.011;-0.994;0.038;-0.4;25.9;-8.6;-857.5;230;-84;-3.4;0;98.9;102007;0;1;1;16;17;24.36;40.98;0.0635;0.001704;
2;1;4509;5078;227;;64274883;0.01;-1.007;0.034;-2;25;-9.5;-860.5;228.5;-75;-3.3;-0.2;99.5;102007;0;1;1;16;17;24.36;40.98;0.0635;0.001704;
2;1;4510;5079;227;;64274884;0.009;-1.004;0.026;-3.6;23.8;-10.4;-868;230;-79.5;-3.4;-0.1;99.3;102009;0;1;1;16;17;24.36;40.98;0.254;0.00426;
2;1;4511;5080;227;;64274884;0.011;-1.017;0.023;-4.1;23.3;-9.4;-865;228.5;-72;-3.4;0;98.9;102009;0;1;1;16;17;24.36;40.98;0.254;0.00426;
2;1;4512;5081;227;;64274885;0.013;-1.021;0.021;-3;23.2;-8.5;-862;227;-58.5;-3.3;-0.1;98.8;102009;0;1;1;16;17;24.36;40.98;0.254;0.00426;
2;1;4513;5082;227;;64274885;0.019;-1.045;0.02;-2;22.4;-8.6;-871;230;-63;-3.3;0;98.5;102009;0;1;1;16;17;24.36;40.98;0.254;0.00426;
2;1;4514;5083;227;;64274886;0.027;-1.064;0.026;-0.6;21.5;-10;-869.5;231.5;-66;-3.4;0;98.3;102009;0;1;1;16;17;24.36;40.98;0.254;0.00426;
2;1;4515;5084;227;;64274886;0.028;-1.056;0.029;1;20.5;-12.7;-869.5;222.5;-61.5;-3.3;-0.2;98.8;102009;0;1;1;16;17;24.36;40.98;0.254;0.00426;
2;1;4516;5085;228;;64275182;0.028;-1.034;0.033;2;19.1;-15.1;-871;230;-61.5;-3.3;-0.4;99.2;102011;0;0;1;16;16;24.37;41.01;0;0.003408;
2;1;4517;5086;228;;64275183;0.041;-1.055;0.039;1.9;17.5;-17.5;-872.5;222.5;-60;-3.3;-0.7;99.7;102011;0;0;1;16;16;24.37;41.01;0;0.003408;
2;1;4518;5087;228;;64275183;0.049;-1.038;0.043;0.6;15.9;-20.1;-875.5;227;-54;-3.3;-1;100.1;102011;0;0;1;16;16;24.37;41.01;0;0.003408;
2;1;4519;5088;228;;64275184;0.058;-1.02;0.043;-0.3;14.3;-21.9;-883;225.5;-52.5;-3.4;-1.2;99.8;102011;0;0;1;16;16;24.37;41.01;0;0.003408;
2;1;4520;5089;228;;64275184;0.06;-0.998;0.042;-1.9;13.8;-22.5;-886;219.5;-52.5;-3.5;-1.4;99.6;102011;0;0;1;16;16;24.37;41.01;0;0.003408;
2;1;4521;5090;228;;64275185;0.065;-0.983;0.042;-2.4;13.6;-21.4;-889;219.5;-51;-3.6;-1.6;99.2;102010;0;0;1;16;16;24.37;41.01;0;0.000852;
2;1;4522;5091;228;;64275185;0.084;-1.015;0.044;-2.3;13.5;-20.2;-889;212;-49.5;-3.6;-1.9;99;102010;0;0;1;16;16;24.37;41.01;0;0.000852;
2;1;4523;5092;228;;64275186;0.09;-1.045;0.05;-1.9;13.8;-19.7;-895;222.5;-52.5;-3.7;-2.1;98.8;102010;0;0;1;16;16;24.37;41.01;0;0.000852;
2;1;4524;5093;228;;64275187;0.083;-1.043;0.05;-0.8;14.4;-18.3;-895;218;-45;-3.7;-2.3;98.6;102010;0;0;1;16;16;24.37;41.01;0;0.000852;
2;1;4525;5094;228;;64275187;0.07;-1.026;0.05;-0.9;14.5;-15.9;-892;210.5;-36;-3.7;-2.7;99;102006;0;0;1;16;16;24.38;40.96;0.0635;0.00426;
2;1;4526;5095;228;;64275188;0.065;-1.011;0.052;-1.7;14.3;-13.3;-907;207.5;-36;-3.6;-2.9;99.2;102006;0;0;1;16;16;24.38;40.96;0.0635;0.00426;
2;1;4527;5096;228;;64275189;0.058;-0.998;0.052;-2.4;14.1;-10.8;-901;203;-37.5;-3.6;-3.3;99.6;102006;0;0;1;16;16;24.38;40.96;0.0635;0.00426;
2;1;4528;5097;228;;64275189;0.06;-0.982;0.053;-3;13.7;-9.2;-898;206;-43.5;-3.5;-3.5;99.9;102006;0;0;1;16;16;24.38;40.96;0.0635;0.00426;
2;1;4529;5098;228;;64275190;0.062;-0.975;0.054;-3.4;13.3;-8.7;-901;204.5;-33;-3.4;-3.6;100.3;102006;0;0;1;16;16;24.38;40.96;0.0635;0.00426;
2;1;4530;5099;228;;64275190;0.061;-0.981;0.056;-3.2;12.7;-8.7;-895;206;-27;-3.4;-3.6;100.1;102006;0;0;1;16;16;24.38;40.96;0.0635;0.00426;
2;1;4531;5100;229;;64275479;0.058;-0.982;0.054;-3;12.5;-8.4;-899.5;207.5;-33;-3.5;-3.5;99.9;102008;0;0;1;16;16;24.38;40.96;0.0635;0.003408;
2;1;4532;5101;229;;64275480;0.058;-0.987;0.049;-2.9;12.5;-7;-908.5;206;-31.5;-3.5;-3.5;99.9;102008;0;0;1;16;16;24.38;40.96;0.0635;0.003408;
2;1;4533;5102;229;;64275480;0.061;-0.989;0.049;-2.3;12.6;-6.4;-910;207.5;-30;-3.5;-3.6;100.1;102008;0;0;1;16;16;24.38;40.96;0.0635;0.003408;
2;1;4534;5103;229;;64275481;0.06;-0.989;0.052;-1.9;12.9;-6;-907;209;-28.5;-3.4;-3.7;100.4;102008;0;0;1;16;16;24.38;40.96;0.0635;0.003408;
2;1;4535;5104;229;;64275481;0.064;-0.99;0.056;-1.5;13.3;-6;-910;207.5;-24;-3.3;-3.8;100.8;102008;0;0;1;16;16;24.38;40.96;0.0635;0.003408;
2;1;4536;5105;229;;64275481;0.064;-0.988;0.057;-0.7;13.6;-6.4;-911.5;206;-27;-3.3;-3.9;101;102007;0;0;1;16;16;24.36;40.98;0.127;0.003408;
2;1;4537;5106;229;;64275482;0.064;-0.985;0.061;0.2;14.1;-6.2;-913;206;-24;-3.3;-4;101.5;102007;0;0;1;16;16;24.36;40.98;0.127;0.003408;
2;1;4538;5107;229;;64275482;0.06;-0.985;0.068;0.8;15;-5.3;-908.5;203;-22.5;-3.3;-4.1;101.8;102007;0;0;1;16;16;24.36;40.98;0.127;0.003408;
2;1;4539;5108;229;;64275483;0.056;-0.985;0.076;1.2;16;-3.5;-910;198.5;-21;-3.3;-4.1;102.2;102007;0;0;1;16;16;24.36;40.98;0.127;0.003408;
2;1;4540;5109;229;;64275484;0.051;-0.978;0.081;1.2;16.9;-1.6;-916;204.5;-22.5;-3.3;-4.2;102.6;102008;0;0;1;17;17;24.36;40.98;0.0635;0.005112;
2;1;4541;5110;229;;64275484;0.054;-0.979;0.084;0.7;17.6;-0.2;-913;207.5;-12;-3.4;-4.2;103;102008;0;0;1;17;17;24.36;40.98;0.0635;0.005112;
2;1;4542;5111;229;;64275485;0.063;-0.999;0.088;0.4;18.2;0;-917.5;201.5;-18;-3.4;-4.1;103.5;102008;0;0;1;17;17;24.36;40.98;0.0635;0.005112;
2;1;4543;5112;229;;64275485;0.078;-1.022;0.091;-0.3;18.9;-1.7;-926.5;203;-13.5;-3.5;-4.1;103.9;102008;0;0;1;17;17;24.36;40.98;0.0635;0.005112;
2;1;4544;5113;229;;64275486;0.079;-1.028;0.089;-1.3;19.4;-2.6;-913;198.5;-6;-3.6;-4.1;104.5;102008;0;0;1;17;17;24.36;40.98;0.0635;0.005112;
2;1;4545;5114;229;;64275487;0.076;-1.032;0.084;-1.5;20.8;-2.3;-925;204.5;-19.5;-3.6;-4.1;105;102008;0;0;1;17;17;24.36;40.98;0.0635;0.005112;
2;1;4546;5115;230;;64275782;0.076;-1.006;0.078;-0.5;23;-1.6;-920.5;204.5;-3;-3.6;-4.1;105.4;102006;0;0;1;17;17;24.32;40.99;0;0.005112;
2;1;4547;5116;230;;64275783;0.08;-0.993;0.08;0.2;25.5;-1.1;-917.5;204.5;0;-3.6;-4.1;106;102006;0;0;1;17;17;24.32;40.99;0;0.005112;
2;1;4548;5117;230;;64275783;0.081;-1.001;0.082;0.4;28.2;-1.1;-916;207.5;-6;-3.7;-4.1;106.6;102006;0;0;1;17;17;24.32;40.99;0;0.005112;
2;1;4549;5118;230;;64275784;0.074;-0.991;0.084;-0.1;30.3;-0.7;-916;198.5;3;-3.7;-4.1;107.2;102006;0;0;1;17;17;24.32;40.99;0;0.005112;
2;1;4550;5119;230;;64275784;0.073;-0.992;0.085;-1.1;32.3;-0.2;-926.5;200;3;-3.8;-4.1;108;102006;0;0;1;17;17;24.32;40.99;0;0.005112;
2;1;4551;5120;230;;64275784;0.072;-0.996;0.087;-1.9;33.5;0;-923.5;198.5;4.5;-4;-3.8;108.1;102008;0;0;1;17;17;24.32;40.99;0;0.00426;
2;1;4552;5121;230;;64275785;0.069;-0.997;0.09;-2.3;34.4;0.2;-920.5;207.5;12;-4.2;-3.5;108.5;102008;0;0;1;17;17;24.32;40.99;0;0.00426;
2;1;4553;5122;230;;64275786;0.062;-0.99;0.093;-2.8;35;0.9;-928;206;6;-4.3;-3.3;108.7;102008;0;0;1;17;17;24.32;40.99;0;0.00426;
2;1;4554;5123;230;;64275787;0.067;-0.997;0.096;-3.8;34.6;1.1;-923.5;204.5;10.5;-4.5;-3;109;102008;0;0;1;17;17;24.32;40.99;0;0.00426;
2;1;4555;5124;230;;64275787;0.071;-1.001;0.098;-4.7;33.8;0;-925;200;18;-4.6;-2.7;109.4;102010;0;0;1;17;17;24.39;41.01;0;0.003408;
2;1;4556;5125;230;;64275787;0.072;-0.999;0.096;-5.1;33.1;-0.7;-928;204.5;28.5;-4.6;-2.8;110;102010;0;0;1;17;17;24.39;41.01;0;0.003408;
2;1;4557;5126;230;;64275787;0.061;-0.991;0.093;-4.7;32.1;-0.3;-934;207.5;24;-4.6;-2.8;110.9;102010;0;0;1;17;17;24.39;41.01;0;0.003408;
2;1;4558;5127;230;;64275788;0.062;-0.994;0.091;-4.5;30.9;0.9;-928;204.5;27;-4.6;-2.8;111.5;102010;0;0;1;17;17;24.39;41.01;0;0.003408;
2;1;4559;5128;230;;64275788;0.063;-1.002;0.087;-4.8;29.8;2.5;-923.5;207.5;33;-4.5;-2.8;112.2;102010;0;0;1;17;17;24.39;41.01;0;0.003408;
2;1;4560;5129;230;;64275788;0.065;-0.998;0.084;-5.4;28.6;4;-929.5;207.5;42;-4.4;-2.7;112.9;102010;0;0;1;17;17;24.39;41.01;0;0.003408;
2;1;4561;5130;231;;64276079;0.065;-0.994;0.082;-5.8;27.8;5.2;-935.5;200;39;-4.4;-2.7;113.5;102008;0;0;1;17;17;24.39;41.01;0.1905;0.002556;
2;1;4562;5131;231;;64276079;0.061;-0.99;0.079;-6;27.1;6.2;-937;200;48;-4.3;-2.6;114.2;102008;0;0;1;17;17;24.39;41.01;0.1905;0.002556;
2;1;4563;5132;231;;64276080;0.058;-0.996;0.079;-6;26.7;7;-937;206;45;-4.2;-2.5;114.8;102008;0;0;1;17;17;24.39;41.01;0.1905;0.002556;
2;1;4564;5133;231;;64276080;0.056;-1.004;0.081;-5.4;26.2;6.8;-938.5;210.5;45;-4.1;-2.4;115.4;102008;0;0;1;17;17;24.39;41.01;0.1905;0.002556;
2;1;4565;5134;231;;64276081;0.049;-0.992;0.072;-4.4;25.1;4.8;-928;213.5;46.5;-4;-2.3;116;102008;0;0;1;17;17;24.39;41.01;0.1905;0.002556;
2;1;4566;5135;231;;64276081;0.053;-1.006;0.072;-5.1;24.2;2.2;-940;218;52.5;-4;-2.3;116.5;102008;0;1;1;18;18;24.37;41.02;0;0.003408;
2;1;4567;5136;231;;64276082;0.053;-1.008;0.071;-5.5;23.1;-0.6;-938.5;213.5;54;-3.8;-2.2;117.1;102008;0;1;1;18;18;24.37;41.02;0;0.003408;
2;1;4568;5137;231;;64276082;0.052;-1.01;0.071;-5.2;22.2;-3.1;-940;213.5;64.5;-3.8;-2.2;117.6;102008;0;1;1;18;18;24.37;41.02;0;0.003408;
2;1;4569;5138;231;;64276083;0.055;-1.016;0.07;-4.6;21.3;-5;-937;213.5;63;-3.7;-2.3;118.1;102008;0;1;1;18;18;24.37;41.02;0;0.003408;
2;1;4570;5139;231;;64276083;0.061;-1.024;0.07;-3.9;20.5;-6.7;-935.5;213.5;61.5;-3.6;-2.4;118.7;102012;0;1;1;18;18;24.37;41.02;0.127;0.00426;
2;1;4571;5140;231;;64276084;0.069;-1.029;0.07;-2.7;20.1;-8;-941.5;212;63;-3.7;-2.3;118.6;102012;0;1;1;18;18;24.37;41.02;0.127;0.00426;
2;1;4572;5141;231;;64276084;0.073;-1.019;0.076;-0.8;20;-9.1;-946;212;63;-3.8;-2.2;118.6;102012;0;1;1;18;18;24.37;41.02;0.127;0.00426;
2;1;4573;5142;231;;64276085;0.08;-1.02;0.085;1.6;20.1;-9.7;-949;212;70.5;-4;-2.1;118.6;102012;0;1;1;18;18;24.37;41.02;0.127;0.00426;
2;1;4574;5143;231;;64276085;0.078;-1.02;0.09;2.8;19.9;-9.7;-946;215;73.5;-4.1;-2.1;118.6;102012;0;1;1;18;18;24.37;41.02;0.127;0.00426;
2;1;4575;5144;231;;64276086;0.099;-1.059;0.098;3.3;19.6;-8.8;-952;209;70.5;-4.3;-2;118.7;102012;0;1;1;18;18;24.37;41.02;0.127;0.00426;
2;1;4576;5145;232;;64276402;0.1;-1.026;0.094;3.6;19.2;-9.8;-962.5;206;72;-4.6;-2;118.7;102011;0;1;1;18;18;24.39;41.04;0.1905;0.00426;
2;1;4577;5146;232;;64276402;0.1;-1.032;0.089;2.5;18.8;-10.1;-964;210.5;79.5;-4.7;-2;118.8;102011;0;1;1;18;18;24.39;41.04;0.1905;0.00426;
2;1;4578;5147;232;;64276403;0.099;-1.06;0.087;1.3;18;-9.5;-965.5;204.5;75;-4.8;-2.1;119.2;102011;0;1;1;18;18;24.39;41.04;0.1905;0.00426;
2;1;4579;5148;232;;64276403;0.096;-1.06;0.083;1.3;17.4;-7.8;-959.5;204.5;73.5;-4.8;-2.3;119.6;102011;0;1;1;18;18;24.39;41.04;0.1905;0.00426;
2;1;4580;5149;232;;64276403;0.089;-1.019;0.069;2.4;17.2;-5.6;-973;203;78;-4.9;-2.4;120.1;102011;0;1;1;18;18;24.39;41.04;0.1905;0.00426;
2;1;4581;5150;232;;64276404;0.094;-1.005;0.06;3.5;16.4;-5;-974.5;204.5;76.5;-4.9;-2.5;120.4;102010;0;1;1;18;18;24.39;41.04;0.0635;0.001704;
2;1;4582;5151;232;;64276404;0.105;-1;0.054;4.3;15.7;-6.8;-974.5;203;79.5;-4.9;-2.7;120.9;102010;0;1;1;18;18;24.39;41.04;0.0635;0.001704;
2;1;4583;5152;232;;64276404;0.111;-1.011;0.045;3.8;15;-10;-964;200;76.5;-4.9;-3;121.1;102010;0;1;1;18;18;24.39;41.04;0.0635;0.001704;
2;1;4584;5153;232;;64276404;0.1;-0.965;0.028;3.2;14.6;-11.2;-973;209;87;-4.9;-3.2;121.5;102010;0;1;1;18;18;24.39;41.04;0.0635;0.001704;
2;1;4585;5154;232;;64276405;0.11;-0.977;0.019;4.1;15.8;-8.9;-982;206;84;-4.9;-3.4;121.9;102010;0;1;1;19;19;24.41;41.01;0.0635;0.00426;
2;1;4586;5155;232;;64276405;0.12;-0.992;0.017;5.2;16.4;-8.3;-979;201.5;81;-5;-3.6;122.1;102010;0;1;1;19;19;24.41;41.01;0.0635;0.00426;
2;3;4587;5156;232;;64276405;0.128;-0.948;0.004;9;19;-9.4;-977.5;203;81;-5.1;-3.8;122.6;102010;0;1;1;19;19;24.41;41.01;0.0635;0.00426;
2;3;4588;5157;232;;64276405;0.133;-0.968;-0.002;9.3;20.8;-9.7;-991;203;79.5;-5.1;-4;123;102010;0;1;1;19;19;24.41;41.01;0.0635;0.00426;
2;3;4589;5158;232;;64276406;0.127;-0.981;-0.007;10.8;23.2;-9.5;-989.5;203;85.5;-5.3;-4.2;123.4;102010;0;1;1;19;19;24.41;41.01;0.0635;0.00426;
2;3;4590;5159;232;;64276406;0.119;-0.967;-0.013;11.9;25.6;-8.3;-988;192.5;91.5;-5.5;-4.3;124;102010;0;1;1;19;19;24.41;41.01;0.0635;0.00426;
2;3;4591;5160;233;;64276680;0.113;-0.967;-0.015;12.2;28;-6.3;-989.5;195.5;81;-5.7;-4.2;124.1;102009;0;1;1;19;19;24.41;41.01;0.127;0.001704;
2;3;4592;5161;233;;64276681;0.102;-1.013;-0.01;12.7;30.1;-4.3;-989.5;195.5;84;-6.1;-4.1;124.5;102009;0;1;1;19;19;24.41;41.01;0.127;0.001704;
2;3;4593;5162;233;;64276681;0.086;-1.016;-0.006;12.2;30.5;-3.3;-994;194;84;-6.4;-3.9;124.8;102009;0;1;1;19;19;24.41;41.01;0.127;0.001704;
2;3;4594;5163;233;;64276682;0.072;-1.008;0.004;9.1;29;-3;-1001.5;195.5;85.5;-6.6;-3.7;125.1;102009;0;1;1;19;19;24.41;41.01;0.127;0.001704;
2;3;4595;5164;233;;64276682;0.053;-1.034;0.02;3;24.5;-1.9;-1003;189.5;82.5;-6.7;-3.5;125.5;102009;0;1;1;19;19;24.41;41.01;0.127;0.001704;
2;3;4596;5165;233;;64276683;0.051;-1.035;0.02;1.3;23.2;-0.9;-1007.5;194;85.5;-6.8;-3.3;125.7;102009;0;1;1;19;19;24.49;41.01;0.127;0.001704;
