User;Actoin;real data;ElapsedRealTime;ElapsedRealTimeFromStart;DateTime;Sample Number;ACC X (g);ACC Y (g);ACC Z (g);GYRO X (dps);GYRO Y (dps);GYRO Z (dps);MAGN X (mGs);MAGN Y (mGs);MAGN Z (mGs);ROLL (°);PITCH (°);YAW (°);PRESSURE (Pa);ADHERENCE (on/off);BLUE BAD (?);BLUE GOOD (?);Y (?);X (?);HUMIDITY (%);TEMP (°C);UV A (W/m^2);UV B (W/m^2);UserRealmObject Feedback Tags
4;2;4061;5664;11;;64952927;-0.017;-0.964;0.039;12.2;10.9;-11.7;-1072;290;-189;-5.6;14.4;106.8;102016;0;1;2;24;23;25.47;36.19;0.254;0.006816;
4;2;4062;5665;11;;64952927;0.03;-0.955;0.054;11.2;11.7;-15.4;-1082.5;285.5;-192;-5.6;14.3;107;102016;0;1;2;24;23;25.47;36.19;0.254;0.006816;
4;2;4063;5666;11;;64952928;0.021;-1.035;0.045;3.2;12.5;-14.8;-1075;287;-193.5;-5.6;14.1;107.3;102016;0;1;2;24;23;25.47;36.19;0.254;0.006816;
4;2;4064;5667;11;;64952928;0.008;-1.024;0.053;-0.4;13.3;-9.4;-1079.5;282.5;-196.5;-5.6;13.9;107.6;102016;0;1;2;24;23;25.47;36.19;0.254;0.006816;
4;2;4065;5668;11;;64952929;-0.019;-1.014;0.058;0;11.9;3.3;-1079.5;288.5;-184.5;-5.6;14;107.9;102016;0;1;2;24;23;25.47;36.19;0.254;0.006816;
4;2;4066;5669;11;;64952929;-0.014;-1.065;0.069;1;9.5;13.2;-1075;294.5;-189;-5.5;14;108.1;102016;0;1;2;24;23;25.47;36.19;0.254;0.006816;
4;2;4067;5670;12;;64953197;-0.015;-1.064;0.073;2.6;6.6;18.2;-1078;293;-186;-5.4;14;108.1;102018;0;1;2;24;23;25.49;36.21;0.127;0.00426;
4;2;4068;5671;12;;64953198;-0.005;-1.009;0.072;4.2;4.1;19.2;-1070.5;288.5;-195;-5.4;14.4;108.3;102018;0;1;2;24;23;25.49;36.21;0.127;0.00426;
4;2;4069;5672;12;;64953198;0.003;-0.991;0.075;6.9;2.9;16.5;-1067.5;291.5;-199.5;-5.4;14.7;108.5;102018;0;1;2;24;23;25.49;36.21;0.127;0.00426;
4;2;4070;5673;12;;64953199;0.017;-0.949;0.077;7.6;3.3;12.2;-1060;299;-190.5;-5.4;14.9;108.4;102018;0;1;2;24;23;25.49;36.21;0.127;0.00426;
4;2;4071;5674;12;;64953199;0.02;-0.93;0.082;6.6;3.8;8;-1072;297.5;-196.5;-5.5;15;108.3;102018;0;1;2;24;23;25.49;36.21;0.127;0.00426;
4;2;4072;5675;12;;64953200;0.022;-0.887;0.089;5.6;4.1;3.4;-1069;299;-189;-5.5;15.1;108.4;102015;0;1;2;24;23;25.49;36.21;0;0.00426;
4;2;4073;5676;12;;64953200;0.035;-0.874;0.095;4.1;3.5;-0.1;-1067.5;297.5;-193.5;-5.6;15.3;108.6;102015;0;1;2;24;23;25.49;36.21;0;0.00426;
4;2;4074;5677;12;;64953201;0.03;-0.843;0.095;3.6;2.4;-2.9;-1067.5;300.5;-196.5;-5.6;15.3;108.7;102015;0;1;2;24;23;25.49;36.21;0;0.00426;
4;2;4075;5678;12;;64953201;0.028;-0.84;0.091;1;-0.9;-3;-1072;296;-198;-5.6;15.4;108.8;102015;0;1;2;24;23;25.49;36.21;0;0.00426;
4;2;4076;5679;12;;64953201;0.029;-0.828;0.083;-0.8;-3.9;-1.4;-1066;291.5;-196.5;-5.6;15.4;108.8;102018;0;1;2;24;23;25.51;36.16;0;0.006816;
4;2;4077;5680;12;;64953202;0.036;-0.858;0.073;-3.1;-6.8;0;-1066;300.5;-201;-5.5;15.4;108.8;102018;0;1;2;24;23;25.51;36.16;0;0.006816;
4;2;4078;5681;12;;64953202;0.05;-0.902;0.068;-3.4;-8.9;0;-1058.5;299;-199.5;-5.5;15.4;108.7;102018;0;1;2;24;23;25.51;36.16;0;0.006816;
4;2;4079;5682;12;;64953203;0.058;-0.932;0.058;-2.4;-9.5;0;-1064.5;296;-196.5;-5.5;15.4;108.6;102018;0;1;2;24;23;25.51;36.16;0;0.006816;
4;2;4080;5683;12;;64953203;0.046;-0.929;0.049;-1.6;-9.1;2;-1064.5;296;-193.5;-5.4;15.5;108.4;102018;0;1;2;24;23;25.51;36.16;0;0.006816;
4;2;4081;5684;12;;64953203;0.023;-1.006;0.045;-4.4;-9.2;6.8;-1063;302;-195;-5.3;15.6;108.2;102018;0;1;2;24;23;25.51;36.16;0;0.006816;
4;2;4082;5685;13;;64953489;0.013;-1.053;0.046;-4.5;-10.5;7.6;-1064.5;297.5;-192;-5.3;15.6;108.1;102019;0;1;2;24;23;25.51;36.16;0.1905;0.005112;
4;2;4083;5686;13;;64953489;0.01;-1.14;0.053;-3;-12.4;5.5;-1057;296;-190.5;-5.2;15.6;107.6;102019;0;1;2;24;23;25.51;36.16;0.1905;0.005112;
4;2;4084;5687;13;;64953490;0.001;-1.142;0.05;0;-14.5;1.1;-1061.5;302;-193.5;-5.2;15.6;107.4;102019;0;1;2;24;23;25.51;36.16;0.1905;0.005112;
4;2;4085;5688;13;;64953490;0.004;-1.133;0.05;-0.3;-16.2;-2.5;-1067.5;300.5;-192;-5.2;15.7;107.2;102019;0;1;2;24;23;25.51;36.16;0.1905;0.005112;
4;2;4086;5689;13;;64953491;0.014;-1.234;0.069;0.8;-15.6;-4.9;-1069;302;-193.5;-5.2;15.6;106.9;102019;0;1;2;24;23;25.51;36.16;0.1905;0.005112;
4;2;4087;5690;13;;64953491;-0.009;-1.153;0.072;4.4;-14.2;-8.3;-1060;302;-193.5;-5.3;15.6;106.7;102018;0;1;2;23;22;25.47;36.18;0.127;0.006816;
4;2;4088;5691;13;;64953491;-0.002;-1.184;0.093;5.6;-13.3;-7.6;-1063;305;-183;-5.4;15.4;106.4;102018;0;1;2;23;22;25.47;36.18;0.127;0.006816;
4;2;4089;5692;13;;64953492;-0.024;-1.191;0.107;6.5;-12.8;-7.2;-1072;302;-190.5;-5.5;15.3;106.3;102018;0;1;2;23;22;25.47;36.18;0.127;0.006816;
4;2;4090;5693;13;;64953492;-0.029;-1.075;0.1;4.5;-13.7;-7.2;-1069;302;-186;-5.6;15.2;106.1;102018;0;1;2;23;22;25.47;36.18;0.127;0.006816;
4;2;4091;5694;13;;64953492;-0.039;-0.983;0.095;-1.2;-14.2;-6.8;-1076.5;314;-189;-5.7;15;105.8;102014;0;1;2;23;22;25.47;36.18;0;0.003408;
4;2;4092;5695;13;;64953492;-0.006;-1.016;0.093;-3;-13.1;-8.5;-1073.5;303.5;-192;-5.8;14.9;105.7;102014;0;1;2;23;22;25.47;36.18;0;0.003408;
4;2;4093;5696;13;;64953493;0.005;-1.071;0.099;3.7;-9.4;-13.6;-1076.5;308;-184.5;-5.9;14.6;105.4;102014;0;1;2;23;22;25.47;36.18;0;0.003408;
4;2;4094;5697;13;;64953493;-0.001;-1.011;0.101;5.4;-7.2;-17.1;-1079.5;300.5;-181.5;-5.9;14.4;105.3;102014;0;1;2;23;22;25.47;36.18;0;0.003408;
4;2;4095;5698;13;;64953493;-0.01;-1.011;0.1;3.5;-6.8;-14.9;-1081;303.5;-184.5;-5.9;14.2;105.1;102014;0;1;2;23;22;25.47;36.18;0;0.003408;
4;2;4096;5699;13;;64953493;0.007;-0.992;0.094;-0.2;-7.9;-6.7;-1076.5;309.5;-181.5;-5.9;13.9;105;102014;0;1;2;23;22;25.47;36.18;0;0.003408;
4;2;4097;5700;14;;64953797;0.034;-1.001;0.09;-1.3;-8.2;-1.2;-1078;309.5;-180;-6;13.6;104.6;102014;0;1;2;23;22;25.44;36.16;0;0.005964;
4;2;4098;5701;14;;64953798;0.045;-1.024;0.089;-0.8;-7;2.7;-1079.5;302;-175.5;-6;13.2;104.2;102014;0;1;2;23;22;25.44;36.16;0;0.005964;
4;2;4099;5702;14;;64953799;0.035;-0.958;0.082;2.1;-5.1;6.1;-1084;305;-172.5;-6;12.8;103.6;102014;0;1;2;23;22;25.44;36.16;0;0.005964;
4;2;4100;5703;14;;64953799;0.033;-0.918;0.084;5.4;-3.2;10.2;-1082.5;311;-175.5;-6;12.9;103.5;102014;0;1;2;23;22;25.44;36.16;0;0.005964;
4;2;4101;5704;14;;64953800;0.019;-0.925;0.099;6.9;-1.9;12.5;-1082.5;312.5;-174;-6;13.1;103.5;102014;0;1;2;23;22;25.44;36.16;0;0.005964;
4;2;4102;5705;14;;64953800;0.011;-0.877;0.1;6.4;-2.9;11.7;-1085.5;320;-168;-6.1;13.3;103.5;102023;0;1;2;23;22;25.44;36.16;0.1905;0.00426;
4;2;4103;5706;14;;64953801;0.016;-0.873;0.106;3.8;-4.1;9.7;-1085.5;315.5;-174;-6.2;13.6;103.5;102023;0;1;2;23;22;25.44;36.16;0.1905;0.00426;
4;2;4104;5707;14;;64953801;0.032;-0.864;0.109;2.3;-4.8;6.3;-1076.5;309.5;-169.5;-6.2;13.8;103.5;102023;0;1;2;23;22;25.44;36.16;0.1905;0.00426;
4;2;4105;5708;14;;64953802;0.045;-0.879;0.114;2.5;-4;3.7;-1085.5;315.5;-166.5;-6.3;14;103.4;102023;0;1;2;23;22;25.44;36.16;0.1905;0.00426;
4;2;4106;5709;14;;64953802;0.051;-0.877;0.119;1.7;-2.9;0.4;-1078;323;-172.5;-6.3;14.1;103.4;102021;0;1;2;23;22;25.49;36.16;0.0635;0.005112;
4;2;4107;5710;14;;64953803;0.049;-0.89;0.12;1.3;-3;0;-1082.5;320;-168;-6.3;14.2;103.4;102021;0;1;2;23;22;25.49;36.16;0.0635;0.005112;
4;2;4108;5711;14;;64953803;0.056;-0.908;0.121;0.1;-4.1;-0.8;-1079.5;317;-165;-6.3;14.2;103.4;102021;0;1;2;23;22;25.49;36.16;0.0635;0.005112;
4;2;4109;5712;14;;64953804;0.069;-0.938;0.121;1.3;-4;-0.8;-1075;327.5;-163.5;-6.3;14.2;103.4;102021;0;1;2;23;22;25.49;36.16;0.0635;0.005112;
4;2;4110;5713;14;;64953804;0.069;-0.934;0.122;3.4;-2.2;-0.1;-1088.5;324.5;-166.5;-6.3;14.3;103.4;102021;0;1;2;23;22;25.49;36.16;0.0635;0.005112;
4;2;4111;5714;14;;64953805;0.069;-0.962;0.127;4.4;0.4;1.6;-1082.5;321.5;-168;-6.4;14.3;103.4;102021;0;1;2;23;22;25.49;36.16;0.0635;0.005112;
4;2;4112;5715;15;;64954088;0.057;-0.966;0.129;3.8;3.2;1.9;-1090;324.5;-171;-6.4;14.3;103.4;102018;0;1;1;21;21;25.49;36.16;0.0635;0.002556;
4;2;4113;5716;15;;64954089;0.049;-1.04;0.141;1;4.2;0.6;-1090;321.5;-166.5;-6.4;14.3;103.5;102018;0;1;1;21;21;25.49;36.16;0.0635;0.002556;
4;2;4114;5717;15;;64954090;0.044;-1.11;0.147;1.2;3.7;-2.9;-1081;326;-165;-6.4;14.3;103.5;102018;0;1;1;21;21;25.49;36.16;0.0635;0.002556;
4;2;4115;5718;15;;64954090;0.033;-1.122;0.146;3.1;2.1;-7.1;-1081;330.5;-162;-6.4;14.2;103.6;102018;0;1;1;21;21;25.49;36.16;0.0635;0.002556;
